"date","fav","id","rt","text","url"
"31/8/2012 15:07:45","","241522667503636481","","Mañana sube el IVA. Igual no era tan mala la idea de Sheldon de comprar tampax al por mayor para toda tu vida fértil!https://www.youtube.com/watch?v=9iDlMniZ_lw …","twitter.com/Rocigaot/status/241522667503636481"
"31/8/2012 14:30:05","","241513185214074881","","Según Soraya, una mosca es 'un elemento de distracción'. Estamos en manos de gente que, literalmente, se distrae con una mosca. #saldremos","twitter.com/Rocigaot/status/241513185214074881"
"31/8/2012 14:19:09","","241510435218653185","","Soraya haciendo bromitas y riendo mientras explica que los sin papeles no tienen derecho a tarjeta sanitaria. Es que es tronchante, sí #Cmin","twitter.com/Rocigaot/status/241510435218653185"
"31/8/2012 14:14:51","","241509352991764482","","No es un banco malo, es solo que se juntó con malas compañías.","twitter.com/Rocigaot/status/241509352991764482"
"31/8/2012 13:59:41","","241505537479565312","","He dormido solo 4 horas por culpa de los vecinos y aquí estoy, viendo a Guindos en la tele #matadmeya","twitter.com/Rocigaot/status/241505537479565312"
"31/8/2012 11:46:00","","241471895315312642","","Se veía venir, pero no por eso indigna menos. Radio 3 cancela ‘Carne Cruda’: ni vencéis ni convencéis http://www.eldiario.es/zonacritica/2012/08/31/radio-3-cancela-carne-cruda-ni-venceis-ni-convenceis/ … vía @eldiarioes","twitter.com/Rocigaot/status/241471895315312642"
"31/8/2012 11:45:02","","241471652343459840","","Rajoy por fin irá a los Desayunos de TVE... después de quitar de enmedio a Ana Pastor, claro. No vaya a ser. http://www.prnoticias.com/index.php/television/185-tve-/20116148-mariano-rajoy-vuelve-a-tve-en-prime-time-y-para-ser-entrevistado-por-maria-casado …","twitter.com/Rocigaot/status/241471652343459840"
"30/8/2012 23:54:51","","241292924363608064","","Qué grande! Restaura tu propio eccehomo con http://www.ceciliaprize.com/   #ceciliaprizepic.twitter.com/cVuGFyyZ","twitter.com/Rocigaot/status/241292924363608064"
"29/8/2012 17:40:15","","240836267603017728","","A juzgar por las fotos, activistas y militares se podían disputar el Peñón de Vélez con un partidillo de voley playa...","twitter.com/Rocigaot/status/240836267603017728"
"29/8/2012 15:37:23","","240805349232353280","","@mrubal con lo que le gustan los numeritos al hombre, lo veo capaz... :P","twitter.com/Rocigaot/status/240805349232353280"
"29/8/2012 15:35:01","1","240804750713569280","1","Ahora que salga del avión de vueling el tío de Ryanair con 1media en la cabeza gritando'¿Véis cómo en todas las aerolíneas pasa algo?¿Veis?'","twitter.com/Rocigaot/status/240804750713569280"
"29/8/2012 13:14:55","","240769496669904898","","Ya que ABC ha sacado repor sobre 'Bretón y el club de los peores filicidas' (sic), ¿harán otra entrega con los mejores?¿tipo ranking de MTV?","twitter.com/Rocigaot/status/240769496669904898"
"29/8/2012 13:07:55","","240767734873473024","","ABC, con la sensibilidad de un condón de esparto, marcándose un ranking de los métodos más macabros para matar a los propios hijos...","twitter.com/Rocigaot/status/240767734873473024"
"29/8/2012 11:41:07","","240745887914147840","","Gente que manda apoyos o advertencias a políticos (nacionales o internacionales) desde su Facebook restringido a amigos. Ultrafan.","twitter.com/Rocigaot/status/240745887914147840"
"29/8/2012 1:14:47","","240588268566102017","","@CaminoAna pois coma min,igual a semana que ven vou á biblio pero creo que só abren pola mañá ata outubro...","twitter.com/Rocigaot/status/240588268566102017"
"29/8/2012 1:05:37","","240585960365105153","","@CaminoAna Qué días tes? eu venres pola mañá...","twitter.com/Rocigaot/status/240585960365105153"
