date,fav,id,rt,text,url
22/11/2011 17:50:17 , ,139022900744306689 , ,He apoyado la petición Dile al Presidente de la Xunta que desbloquee la tarjeta sanitaria a los desempleados - http://bit.ly/sJw2Py  ,twitter.com/Rocigaot/status/139022900744306689 
22/11/2011 2:37:34 , ,138793210045669377 , ,"Y a todo esto, mirad con quién se codea el defensor de poner a los niños pobres norteamericanos a ganarse el pan: http://theamericano.com/2010/03/29/gingrich-y-aznar-juntos-en-el-forum-faes-chli/ … ",twitter.com/Rocigaot/status/138793210045669377 
22/11/2011 2:31:47 , ,138791753137389568 ,1 ,Candidato en las primarias republicanas defiende el trabajo infantil. Y con eso se sitúa favorito. #cuantohijoputa  http://www.expansion.com/agencia/efe/2011/11/22/16721514.html … ,twitter.com/Rocigaot/status/138791753137389568 
21/11/2011 23:45:47 , ,138749979366932480 , ,"@Ch4_13 mala no, lo siguiente... la sufrí en un viaje en bus o en tren, no me acuerdo ya, y casi me tiro en marcha, como con Crepúsculo... ",twitter.com/Rocigaot/status/138749979366932480 
21/11/2011 22:33:10 , ,138731706147536896 , ,Pero qué grandes son! #yoquierotrabajarconWyoming  http://youtu.be/c4Y-KuBnNN0  ,twitter.com/Rocigaot/status/138731706147536896 
21/11/2011 22:02:21 , ,138723949902180355 , ,@Barbijaputa @La_SER ¿Atacando a Aragorn?Esto se está convirtiendo en Mordor aún más rápido de lo que pensaba... ,twitter.com/Rocigaot/status/138723949902180355 
21/11/2011 21:37:02 , ,138717578192359424 , ,"@El_Intermedio  recordando el CQC de Wyoming, ¡qué grande era! ¡Que resuciten el curso de ética periodística! ",twitter.com/Rocigaot/status/138717578192359424 
21/11/2011 20:53:11 , ,138706541112070144 , ,"@IagoFB @lauralruiz @CaminoAna eu onte intentei fuxir a Narnia polo meu armario e non funcionou. Pero atopei unha falda que perdera, é algo! ",twitter.com/Rocigaot/status/138706541112070144 
21/11/2011 16:15:11 , ,138636582847643651 , ,"Como dije el otro día, en medio del desastre aún nos queda Friends. Están con la boda inglesa de Ross, el mejor fin de temporada! #clasicazo ",twitter.com/Rocigaot/status/138636582847643651 
21/11/2011 13:39:17 , ,138597349755846656 , ,"@CaminoAna oook! ahí estarei, o dito, se consigo pospoñer para mañá as múltiples entrevistas de traballo que me propoñan! ",twitter.com/Rocigaot/status/138597349755846656 
21/11/2011 13:35:26 , ,138596381416894464 , ,"@CaminoAna apúntome tal! vos diredes sitio e hora! aínda que igual teño que cancelalo se me empezan a chover ofertas de empleo, xa sabes.. ",twitter.com/Rocigaot/status/138596381416894464 
21/11/2011 12:51:17 , ,138585266658099200 , ,"Así por sacar algo positivo, @eljueves ha tenido suerte: Rajoy tiene más gracia que Rubalcaba en Moncloa Palace... ",twitter.com/Rocigaot/status/138585266658099200 
21/11/2011 11:48:18 , ,138569417851285504 , ,"@callaquenoveo yo con el 10% de voto escrutado ya encargué mi mantilla por ebay, si es que hay que ser previsor... ",twitter.com/Rocigaot/status/138569417851285504 
